"left","satisfaction_level","last_evaluation","number_project","average_montly_hours","time_spend_company","Work_accident","promotion_last_5years","sales","salary"
"0",0.4341,0.8953,6,297,4,1,0,"support","low"
"1",0.5175,0.3275,9,177,3,0,0,"marketing","low"
"1",0.3702,0.1013,8,208,5,0,0,"hr","medium"
"0",0.5202,0.8348,9,239,5,0,0,"product_mng","medium"
"0",0.8842,0.1692,7,249,6,0,0,"marketing","low"
"1",0.481,0.3095,4,145,6,0,0,"sales","low"
"0",0.7553,0.4121,9,156,6,0,0,"accounting","medium"
"0",0.5793,0.3126,6,182,3,0,0,"technical","low"
"1",0.6226,0.6957,7,273,6,0,0,"sales","low"
"0",0.7176,0.3673,9,201,5,0,0,"accounting","low"
"0",0.6821,0.459,8,191,3,1,0,"product_mng","medium"
"0",0.4815,0.4251,6,314,7,0,0,"sales","low"
"0",0.6646,0.8456,11,257,5,1,0,"hr","medium"
"1",0.3956,0.3941,8,257,6,0,0,"sales","low"
"0",0.5902,0.7722,11,177,11,0,0,"marketing","medium"
"0",0.8053,0.4909,9,178,7,0,0,"management","medium"
"0",0.5267,0.6064,9,360,7,0,0,"IT","medium"
"0",0.4406,0.3272,5,228,9,0,1,"management","medium"
"0",0.8254,0.4595,10,299,5,0,0,"marketing","medium"
"0",0.8703,0.5512,6,160,7,0,0,"accounting","low"
"0",0.7213,0.4168,6,225,3,0,0,"sales","medium"
"0",0.5599,0.4649,9,246,2,1,0,"support","medium"
"1",0.5795,0.5774,8,256,5,0,0,"product_mng","low"
"0",0.4291,0.5251,9,281,5,0,0,"accounting","medium"
"1",0.5349,0.2861,5,185,5,0,0,"hr","medium"
"0",0.5381,0.2593,12,149,8,0,0,"management","high"
"0",0.4972,0.6378,5,273,5,0,0,"sales","medium"
"0",0.6148,0.733,9,182,5,0,0,"IT","low"
"0",0.729,0.9097,10,257,5,0,0,"sales","low"
"1",0.3187,0.1656,5,198,5,0,0,"sales","low"
"1",0.5038,0.5978,8,236,7,1,0,"product_mng","medium"
"0",0.2421,0.316,3,192,4,0,0,"technical","low"
"1",0.3999,0.3126,5,232,5,0,0,"accounting","low"
"0",0.5081,0.2527,6,175,4,1,0,"product_mng","medium"
"1",0.248,0.4588,9,283,9,0,0,"hr","medium"
"0",0.5066,0.7329,6,260,6,1,0,"support","medium"
"0",0.1544,0.3883,9,248,5,0,0,"management","low"
"1",0.0604,0.6079,7,337,7,0,0,"accounting","medium"
"0",0.4578,0.7322,9,264,3,0,0,"support","medium"
"0",0.6154,0.7461,5,262,3,0,0,"marketing","low"
"0",0.53,0.5252,10,252,2,1,0,"management","medium"
"1",0.566,0.2882,4,178,5,0,0,"sales","low"
"0",0.8448,0.8173,5,182,8,0,0,"sales","low"
"0",0.591,0.6426,7,355,4,0,0,"sales","low"
"0",0.3662,0.8179,8,208,5,0,0,"support","medium"
"0",0.6149,0.6715,9,190,5,0,0,"technical","low"
"1",0.7033,0.8599,9,295,9,0,0,"sales","low"
"1",0.2245,0.4316,7,163,6,1,0,"technical","low"
"0",0.702,0.3682,10,242,6,1,0,"support","high"
"1",0.2332,0.6552,9,289,8,1,0,"technical","low"
"0",0.4813,0.1066,5,245,3,0,0,"IT","high"
"0",0.3678,0.2546,10,155,5,0,0,"sales","low"
"1",0.3456,0.644,9,332,7,0,0,"sales","low"
"0",0.8744,0.2653,11,252,5,0,0,"IT","low"
"0",0.5923,0.4273,10,179,10,0,0,"support","medium"
"1",0.2174,0.5977,13,330,8,0,0,"support","low"
"0",0.7396,0.2808,9,337,4,1,0,"RandD","low"
"0",0.8747,0.53,10,248,9,0,0,"sales","medium"
"0",0.5954,0.5117,7,196,6,1,0,"technical","medium"
"0",0.5611,0.6098,9,337,4,0,0,"IT","low"
"0",0.3401,0.7819,3,265,3,0,0,"technical","low"
"0",0.6648,0.492,8,278,6,0,0,"sales","high"
"1",0.2813,0.3064,3,145,4,0,0,"sales","low"
"0",0.6495,0.3766,7,193,3,0,0,"technical","low"
"0",0.7682,0.5339,5,311,2,0,0,"sales","medium"
"0",0.7131,0.4181,8,334,2,0,0,"hr","low"
"0",0.7873,0.4098,3,276,5,0,0,"IT","medium"
"0",0.711,0.5287,10,220,6,1,0,"sales","medium"
"0",0.3563,0.31,8,253,4,1,0,"support","low"
"0",0.3534,0.2199,8,248,6,0,0,"technical","low"
"1",0.4465,0.0772,10,217,3,0,0,"technical","medium"
"0",0.9616,0.3741,10,252,5,0,0,"sales","medium"
"0",0.5115,0.3345,10,213,4,0,0,"technical","medium"
"0",0.6169,0.6378,6,226,4,0,0,"sales","low"
"0",0.5525,0.6413,12,236,3,0,0,"support","medium"
"0",0.6905,0.6447,7,279,6,0,0,"sales","high"
"0",0.7449,0.5303,5,281,8,0,0,"hr","medium"
"0",0.5069,0.7038,10,262,2,0,0,"hr","low"
"0",0.3873,0.8362,3,190,8,0,0,"support","medium"
"0",0.764,0.804,5,300,5,0,0,"accounting","medium"
"0",0.931,0.1394,13,344,2,0,0,"technical","low"
"0",0.5758,0.1983,5,182,5,0,0,"hr","medium"
"0",0.3695,0.5242,13,194,7,0,0,"technical","medium"
"0",0.6398,0.2225,10,300,6,0,0,"sales","medium"
"0",0.7016,0.1387,8,254,6,0,0,"sales","medium"
"0",0.7405,0.3337,9,256,6,0,0,"management","low"
"0",0.5143,0.6929,10,281,5,1,0,"IT","medium"
"0",0.3456,0.222,8,218,7,1,0,"accounting","medium"
"0",0.3923,0.2822,4,197,9,0,0,"IT","low"
"0",0.9038,0.4675,8,315,13,1,0,"product_mng","medium"
"0",0.5269,0.8436,10,216,6,0,0,"technical","low"
"0",0.708,0.2684,8,283,5,1,0,"IT","low"
"0",0.5149,0.4426,4,184,9,0,0,"sales","medium"
"0",0.4994,0.6524,10,284,6,0,0,"technical","low"
"1",0.5236,0.3278,7,190,5,0,0,"accounting","medium"
"0",0.3656,0.4605,12,248,5,0,0,"IT","low"
"0",0.6797,0.953,10,251,7,0,0,"marketing","medium"
"0",0.8044,0.7101,3,222,7,0,0,"IT","low"
"0",0.1768,0.5776,5,180,4,0,0,"IT","low"
"1",0.2623,0.7006,11,156,7,0,0,"support","low"
"0",0.4462,0.2178,8,235,7,0,0,"IT","medium"
"0",0.2134,0.3019,8,262,7,0,0,"sales","medium"
"1",0.2695,0.3436,7,167,7,0,0,"product_mng","low"
"0",0.3296,0.6689,11,207,9,0,0,"sales","medium"
"1",0.774,0.619,8,302,7,0,0,"accounting","medium"
"0",0.3964,0.3765,5,328,6,0,0,"sales","medium"
"0",0.5105,0.9594,6,170,8,1,0,"sales","low"
"0",0.8115,0.6596,4,201,2,0,0,"technical","low"
"0",0.7876,0.704,7,279,5,1,0,"product_mng","low"
"1",0.275,0.3125,6,192,4,0,0,"sales","low"
"0",0.4398,0.6689,4,313,6,0,0,"sales","medium"
"0",0.6798,0.5357,10,341,5,0,0,"hr","high"
"0",0.7506,0.9474,4,250,9,0,0,"sales","medium"
"1",0.8869,0.6505,8,328,8,0,0,"sales","medium"
"0",0.2432,0.3925,12,173,6,0,0,"IT","medium"
"1",0.1704,0.6548,11,287,8,0,0,"product_mng","low"
"0",0.8397,0.5821,9,168,8,0,0,"IT","medium"
"0",0.8594,0.1419,9,192,5,1,0,"sales","high"
"0",0.5359,0.3396,7,190,5,0,0,"technical","low"
"0",0.7143,0.4368,5,203,4,1,0,"sales","low"
"0",0.3794,0.6816,6,290,6,1,0,"technical","medium"
"0",0.5613,0.2363,8,214,6,1,0,"RandD","low"
"1",0.2603,0.2404,7,173,5,0,0,"product_mng","medium"
"0",0.7159,0.6753,8,204,4,0,0,"sales","low"
"0",0.5315,0.1104,10,341,4,0,0,"sales","medium"
"0",0.4642,0.4649,7,283,5,0,0,"RandD","low"
"0",0.514,0.4704,8,181,6,0,0,"hr","low"
"0",0.9125,0.3544,4,235,3,0,0,"IT","medium"
"1",0.458,0.3052,5,204,4,0,0,"IT","low"
"0",0.5756,0.7888,3,253,5,0,0,"RandD","low"
"0",0.3567,0.4964,6,165,3,1,0,"marketing","medium"
"0",0.6655,0.6595,11,241,2,0,0,"product_mng","medium"
"0",0.8017,0.7489,8,317,4,1,0,"support","low"
"0",0.6803,0.9973,8,134,5,0,0,"accounting","medium"
"0",0.6314,0.3808,6,223,3,0,0,"hr","medium"
"1",0.1944,0.7606,9,354,6,0,0,"technical","low"
"0",0.2436,0.89,6,284,4,0,0,"support","low"
"0",0.7037,0.3868,11,184,7,1,0,"technical","medium"
"0",0.5618,0.4697,4,294,4,0,0,"sales","medium"
"0",0.7164,0.4364,9,221,2,0,0,"sales","low"
"0",0.6148,0.5086,8,186,4,0,0,"sales","medium"
"0",0.5871,0.6263,12,235,6,0,0,"sales","medium"
"1",0.2617,0.156,9,159,6,0,0,"sales","medium"
"0",0.5701,0.5328,5,164,5,0,0,"technical","medium"
"1",0.2579,0.57,7,361,6,1,0,"sales","medium"
"1",0.0416,0.7182,13,344,4,0,0,"technical","low"
"0",0.3423,0.9051,10,248,5,0,0,"sales","low"
"0",0.8414,0.5814,8,346,12,0,0,"sales","medium"
"0",0.5963,0.4779,9,292,3,0,0,"technical","high"
"0",0.7626,0.3678,4,256,2,0,0,"sales","medium"
"0",0.5511,0.4232,8,263,4,0,0,"IT","medium"
"0",0.5312,0.3839,11,246,5,0,0,"management","medium"
"0",0.8037,0.5638,9,266,6,0,0,"technical","medium"
"0",0.5082,0.3771,6,281,6,0,0,"sales","medium"
"0",0.7744,0.6582,9,274,6,0,0,"support","medium"
"0",0.8326,0.8198,8,199,7,0,0,"sales","low"
"0",0.1799,0.5348,11,302,5,0,0,"sales","low"
"0",0.4118,0.7658,7,131,7,0,0,"hr","medium"
"0",0.5925,0.3788,6,276,2,1,0,"sales","high"
"1",0.3341,0.4524,6,220,3,0,0,"IT","low"
"0",0.171,0.5956,9,179,7,0,1,"accounting","medium"
"0",0.5048,0.4626,12,211,2,0,0,"marketing","low"
"1",0.2639,0.8832,12,307,7,1,0,"IT","low"
"0",0.3562,0.7441,7,349,3,0,0,"support","low"
"0",0.4913,0.6744,3,202,3,0,0,"support","medium"
"0",0.7978,0.4702,8,301,4,0,0,"sales","medium"
"1",0.3029,0.7637,10,298,4,0,0,"sales","medium"
"0",0.1842,0.381,7,251,5,0,0,"sales","low"
"0",0.571,0.5134,5,257,5,0,0,"product_mng","low"
"0",0.2765,0.5147,7,240,9,0,0,"management","medium"
"0",0.559,0.6246,7,169,5,0,0,"management","low"
"0",0.4608,0.5251,10,261,8,0,0,"hr","low"
"0",0.2296,0.7218,10,305,3,0,0,"product_mng","low"
"1",0.4431,0.4591,6,169,7,0,0,"technical","low"
"0",0.5492,0.4968,8,190,3,0,0,"marketing","medium"
"0",0.3843,0.3152,6,191,2,0,0,"RandD","low"
"1",0.6665,0.5626,12,285,8,0,0,"support","low"
"1",0.0344,0.6287,9,290,8,0,0,"sales","medium"
"1",0.2829,0.3443,6,143,8,0,0,"RandD","low"
"1",0.3629,0.243,7,175,5,0,0,"sales","low"
"0",0.4784,0.5048,8,215,4,0,0,"sales","medium"
"0",0.3913,0.6477,7,250,7,0,0,"support","high"
"0",0.525,0.5718,8,223,5,1,0,"support","medium"
"0",0.4098,0.4533,12,196,7,0,0,"technical","low"
"0",0.6163,0.5074,4,307,14,1,0,"sales","medium"
"0",0.615,0.6194,5,266,5,1,1,"sales","medium"
"0",0.7898,0.2836,7,239,7,1,0,"technical","low"
"1",0.5032,0.4731,8,210,5,0,0,"sales","low"
"0",0.6129,0.3667,8,236,2,1,0,"sales","low"
"1",0.3609,0.191,5,266,6,0,0,"RandD","medium"
"1",0.4822,0.2382,4,163,6,0,0,"sales","low"
"0",0.6912,0.4289,5,253,7,0,0,"RandD","low"
"1",0.2846,0.7242,11,378,5,0,0,"IT","medium"
"1",0.3836,0.0964,7,227,4,0,0,"IT","low"
"0",0.5421,0.5459,7,347,6,0,0,"hr","medium"
"0",0.504,0.4523,9,308,6,0,0,"product_mng","medium"
"0",0.6185,0.6814,8,243,5,0,0,"hr","high"
"0",0.3769,0.5731,8,175,4,0,0,"technical","low"
"0",0.2699,0.5755,10,216,9,1,0,"marketing","medium"
"1",0.5373,0.4907,7,233,7,0,0,"IT","low"
"0",0.5356,0.6257,3,299,8,1,0,"management","medium"
"0",0.6442,0.6267,10,266,4,0,0,"sales","low"
"0",0.4658,0.7745,9,244,4,0,0,"RandD","high"
"1",0.683,0.7533,9,330,7,0,0,"marketing","medium"
"0",0.7987,0.7999,12,319,7,0,0,"IT","medium"
"0",0.5944,0.466,5,360,6,0,0,"RandD","medium"
"1",0.3986,0.3675,7,216,5,0,0,"technical","medium"
"0",0.7246,0.3596,9,304,3,0,0,"sales","medium"
"0",0.8465,0.6127,6,309,7,0,0,"sales","low"
"0",0.5899,0.6684,10,171,2,0,0,"IT","low"
"0",0.7336,0.7198,8,199,4,0,0,"IT","medium"
"1",0.2542,0.7044,9,358,6,0,0,"sales","medium"
"0",0.6051,0.6561,9,253,3,0,0,"support","medium"
"0",0.8335,0.408,7,214,3,0,0,"sales","medium"
"0",0.4043,0.7241,6,175,4,1,0,"product_mng","low"
"0",0.5568,0.4215,9,344,5,0,0,"product_mng","low"
"0",0.3884,0.1927,8,160,5,0,0,"technical","low"
"0",0.3393,0.6727,6,358,4,0,0,"marketing","low"
"1",0.5969,0.3833,5,205,5,0,0,"sales","low"
"0",0.856,0.7371,12,184,5,0,0,"technical","medium"
"0",0.5317,0.4705,9,212,2,1,0,"technical","low"
"0",0.471,0.7854,6,265,10,0,0,"marketing","low"
"0",0.7077,0.8751,5,196,8,0,0,"sales","medium"
"0",0.5993,0.6083,11,209,6,0,0,"technical","low"
"0",0.6929,0.4551,9,293,3,1,0,"sales","high"
"0",0.5157,0.7921,7,225,4,0,0,"technical","medium"
"0",0.2315,0.5705,11,271,7,0,0,"technical","low"
"0",0.6997,0.9261,7,240,3,0,0,"technical","low"
"0",0.3146,0.6896,5,207,5,0,0,"support","low"
"0",0.6656,0.3028,4,234,11,1,0,"technical","medium"
"0",0.8133,0.2379,9,180,4,0,0,"IT","medium"
"0",0.6042,0.5947,10,287,5,0,0,"marketing","medium"
"0",0.8269,0.6715,5,241,3,0,0,"IT","high"
"0",0.3443,0.2704,7,298,7,0,0,"technical","low"
"0",0.6013,0.4788,8,321,4,1,0,"sales","low"
"0",0.4048,0.5489,7,172,10,1,0,"technical","medium"
"0",0.1815,0.3361,9,289,8,0,0,"sales","medium"
"0",0.3645,0.5503,11,217,4,0,0,"marketing","medium"
"1",0.3438,0.2105,3,180,6,0,0,"IT","low"
"0",0.6909,0.3641,9,324,4,0,0,"RandD","low"
"0",0.6978,0.2679,7,270,3,0,0,"technical","low"
"0",0.6574,0.4826,5,290,4,0,0,"product_mng","medium"
"1",0.3564,0.1723,5,212,7,0,0,"marketing","medium"
"0",0.4074,0.5956,4,363,8,0,0,"sales","medium"
"0",0.2132,0.8543,8,328,5,0,0,"marketing","high"
"0",0.4807,0.4819,5,222,7,0,0,"technical","low"
"0",0.7289,0.7985,6,283,7,0,0,"sales","medium"
"0",0.3772,0.8815,8,225,5,0,0,"technical","medium"
"0",0.6722,0.1513,9,259,10,0,0,"sales","medium"
"0",0.6584,0.3797,9,269,7,0,0,"sales","low"
"0",0.7626,0.6988,7,228,5,0,0,"accounting","low"
"0",0.4226,0.754,8,287,4,0,0,"IT","medium"
"0",0.7459,0.628,5,119,8,0,0,"support","medium"
"0",0.8268,0.7788,8,263,6,0,0,"sales","medium"
"1",0.0978,0.6489,8,190,5,0,0,"hr","medium"
"0",0.6433,0.2434,8,332,7,0,0,"accounting","medium"
"0",0.9659,0.8371,11,221,4,0,0,"support","low"
"0",0.8098,0.3721,11,150,2,0,0,"IT","medium"
"1",0.3299,0.3436,6,184,6,0,0,"accounting","medium"
"0",0.5631,0.3715,12,188,4,0,0,"sales","low"
"0",0.5475,0.6464,11,227,6,0,0,"IT","high"
"0",0.6389,0.5246,10,192,6,1,0,"hr","medium"
"0",0.6359,0.7346,11,273,8,0,0,"sales","medium"
"1",0.3426,0.2513,5,221,4,0,0,"accounting","low"
"0",0.5458,0.7335,4,279,3,0,0,"support","medium"
"1",0.3192,0.4609,5,155,5,0,0,"accounting","medium"
"1",0.3199,0.5081,4,254,4,0,0,"support","low"
"0",0.6256,0.3663,8,324,3,1,0,"support","medium"
"0",0.5284,0.2334,7,235,3,1,1,"hr","low"
"0",0.7828,0.4371,7,227,4,0,0,"sales","low"
"0",0.4917,0.5622,3,187,3,0,0,"sales","low"
"1",0.3693,0.1408,6,241,3,1,0,"sales","medium"
"0",0.5369,0.3451,9,314,3,0,0,"technical","low"
"0",0.4823,0.6226,4,192,2,0,0,"technical","medium"
"0",0.6515,0.4425,5,208,3,0,0,"sales","medium"
"0",0.7261,0.5882,9,311,8,0,0,"sales","low"
"0",0.6812,0.4602,10,339,5,0,0,"technical","low"
"0",0.7619,0.245,8,225,5,0,0,"marketing","medium"
"0",0.4607,0.4919,8,203,6,0,0,"technical","medium"
"0",0.7619,0.2914,7,278,7,0,0,"management","high"
"0",0.6333,0.6337,11,193,3,0,0,"hr","low"
"0",0.6894,0.4918,7,274,5,0,0,"technical","low"
"0",0.66,0.5427,9,298,8,0,0,"sales","medium"
"0",0.1433,0.4732,6,173,6,0,0,"sales","high"
"0",0.5544,0.7373,3,194,3,0,0,"IT","low"
"0",0.9664,0.3473,5,185,5,0,0,"RandD","low"
"1",0.0194,0.4992,14,329,6,0,0,"technical","low"
"0",0.6576,0.4626,7,200,5,0,0,"sales","medium"
"0",0.78,0.8599,7,256,4,0,1,"sales","medium"
"0",0.3798,0.464,9,158,7,0,0,"RandD","low"
"1",0.3711,0.4585,7,152,6,0,0,"technical","low"
"0",0.5678,0.7533,6,257,6,0,0,"sales","low"
"0",0.6456,0.5122,5,205,6,1,0,"support","medium"
"0",0.8427,0.6182,8,221,4,0,0,"hr","low"
"0",0.6574,0.6917,7,229,7,0,0,"marketing","medium"
"0",0.2973,0.2608,9,263,5,0,0,"support","medium"
"0",0.6789,0.7069,8,204,7,1,0,"sales","medium"
"1",0.2115,0.2205,5,215,6,1,0,"sales","low"
"0",0.5794,0.6505,4,304,6,0,0,"marketing","medium"
"0",0.5618,0.4249,9,256,3,0,0,"hr","medium"
"0",0.5602,0.5139,8,242,6,0,0,"sales","medium"
"0",0.3144,0.7468,12,279,6,0,0,"IT","low"
"0",0.2678,0.5946,8,255,7,0,0,"technical","high"
"0",0.6755,0.4862,6,172,4,1,0,"IT","medium"
"0",0.553,0.5078,6,202,5,0,0,"accounting","medium"
"1",0.6898,0.7172,11,255,7,0,0,"support","medium"
"1",0.5418,0.2066,5,221,4,0,0,"technical","medium"
"0",0.624,0.8194,7,284,6,0,0,"hr","low"
"0",0.8858,0.7951,12,274,5,1,0,"sales","high"
"0",0.6939,0.2308,9,247,7,0,0,"support","medium"
"0",0.6437,0.3807,8,311,4,0,0,"sales","medium"
"0",0.8755,0.3083,7,183,3,0,1,"sales","high"
"0",0.4951,0.5,6,221,5,0,1,"marketing","medium"
"1",0.227,0.306,10,169,3,0,0,"sales","medium"
"0",0.4149,0.6267,7,285,6,0,0,"technical","low"
"0",0.4089,0.5709,10,239,6,0,0,"IT","low"
"0",0.6328,0.6696,6,352,4,0,0,"sales","high"
"0",0.5245,0.6579,7,146,3,0,0,"marketing","low"
"0",0.4124,0.6952,8,295,4,1,0,"sales","low"
"1",0.3875,0.3605,2,219,7,0,0,"support","medium"
"1",0.2582,0.4339,5,231,7,0,0,"technical","low"
"0",0.7839,0.5944,8,230,6,0,0,"technical","medium"
"0",0.8504,0.3912,10,255,4,0,0,"technical","low"
"1",0.2956,0.4731,4,205,6,0,0,"sales","low"
"1",0.3901,0.2214,5,221,4,0,0,"hr","medium"
"0",0.7181,0.67,9,303,4,0,0,"technical","medium"
"1",0.0549,0.7591,14,354,5,0,0,"IT","medium"
"0",0.6994,0.7124,6,252,6,0,0,"support","medium"
"0",0.735,0.5196,11,221,6,1,0,"hr","low"
"1",0.3537,0.1769,6,163,7,0,0,"sales","low"
"1",0.2352,0.2442,7,243,5,0,0,"sales","low"
"1",0.7614,0.8207,5,306,6,0,0,"product_mng","medium"
"1",0.3463,0.3551,7,174,7,0,0,"marketing","low"
"0",0.5608,0.2145,9,218,5,0,0,"sales","medium"
"0",0.7607,0.1947,5,255,4,0,0,"technical","low"
"0",0.7171,0.3235,11,208,7,0,0,"sales","medium"
"0",0.6825,0.3818,9,266,6,0,0,"sales","low"
"0",0.6185,0.2685,12,271,3,0,0,"sales","medium"
"0",0.5026,0.2398,9,207,7,0,0,"technical","medium"
"0",0.8085,0.7474,6,225,3,0,0,"technical","low"
"0",0.3643,0.7368,9,256,6,0,0,"RandD","medium"
"0",0.4489,0.3448,11,265,7,0,0,"sales","low"
"1",0.2648,0.5976,9,331,5,0,0,"technical","medium"
"1",0.793,0.8429,5,261,8,0,0,"sales","medium"
"0",0.6475,0.6574,6,227,4,0,0,"sales","low"
"1",0.2311,0.3761,6,215,6,1,0,"hr","low"
"0",0.7108,0.6765,4,286,2,0,0,"IT","medium"
"0",0.4719,0.5448,7,250,4,0,0,"RandD","medium"
"1",0.5691,0.5692,9,332,8,1,0,"marketing","low"
"0",0.8742,0.3374,5,185,6,0,0,"sales","medium"
"1",0.3223,0.2668,7,189,7,0,0,"sales","medium"
"0",0.3038,0.4377,9,187,4,0,0,"technical","medium"
"0",0.5234,0.6965,10,216,4,0,0,"RandD","medium"
"1",0.1648,0.712,13,283,6,0,0,"sales","low"
"0",0.7603,0.3667,7,223,5,1,0,"product_mng","low"
"0",0.8395,0.5621,8,264,4,0,0,"IT","low"
"0",0.6887,0.4492,11,197,5,0,0,"support","low"
"0",0.5913,0.3852,10,171,3,0,0,"sales","medium"
"0",0.6582,0.7866,5,272,3,0,0,"RandD","low"
"0",0.3314,0.5142,8,244,5,0,0,"support","low"
"0",0.5611,0.3335,10,254,6,0,0,"sales","low"
"0",0.7585,0.5235,4,241,7,0,0,"sales","medium"
"0",0.5746,0.5315,6,259,3,0,0,"IT","medium"
"0",0.5112,0.4038,8,186,9,0,0,"IT","medium"
"1",0.3804,0.1869,8,237,4,0,0,"technical","medium"
"0",0.9,0.491,11,231,12,1,0,"sales","low"
"1",0.5516,0.4058,5,180,5,0,0,"technical","low"
"1",0.3731,0.6727,13,328,4,0,0,"sales","low"
"0",0.8746,0.4485,11,339,3,0,0,"product_mng","low"
"0",0.7494,0.557,5,334,4,0,0,"sales","medium"
"1",0.5408,0.4295,4,209,5,0,0,"technical","low"
"0",0.8164,0.4184,10,265,9,1,0,"sales","low"
"0",0.6826,0.5153,7,277,6,1,0,"sales","medium"
"0",0.8284,0.5824,7,304,4,0,0,"sales","low"
"1",0.5266,0.302,5,200,3,0,0,"support","medium"
"0",0.8344,0.3357,9,269,7,0,0,"technical","low"
"0",0.9503,0.6107,9,251,5,1,0,"hr","low"
"0",0.7936,0.8482,8,196,3,0,0,"technical","medium"
"1",0.5064,0.3735,2,194,3,0,0,"technical","low"
"0",0.6436,0.6902,5,138,8,0,0,"management","medium"
"1",0.2804,0.4175,6,178,4,0,0,"sales","medium"
"0",0.8377,0.611,10,345,7,0,1,"support","medium"
"0",0.1841,0.3569,6,222,7,0,0,"support","high"
"0",0.376,0.4858,6,308,10,0,0,"sales","low"
"1",0.6112,0.6272,6,272,7,0,0,"support","low"
"0",0.6881,0.419,10,339,8,0,0,"sales","medium"
"1",0.8379,0.6285,7,279,9,0,0,"support","low"
"0",0.7401,0.2073,8,329,5,0,0,"RandD","low"
"0",0.2261,0.5467,8,279,5,0,0,"sales","medium"
"1",0.6983,0.5852,9,277,5,0,0,"support","low"
"0",0.856,0.1651,8,130,9,1,0,"technical","medium"
"1",0.5034,0.7274,9,183,9,1,0,"RandD","low"
"0",0.7343,0.432,7,239,2,0,0,"sales","medium"
"0",0.7511,0.3974,4,301,5,0,0,"product_mng","medium"
"1",0.2122,0.4697,10,138,2,0,0,"sales","low"
"0",0.845,0.2896,9,241,7,0,0,"technical","medium"
"1",0.3063,0.3773,5,210,7,0,0,"technical","high"
"0",0.7109,0.4506,7,251,7,0,0,"sales","medium"
"0",0.7393,0.4728,6,250,7,1,0,"sales","low"
"0",0.7554,0.3669,12,287,8,1,0,"accounting","low"
"0",0.0748,0.0401,7,245,8,0,0,"sales","low"
"0",0.3187,0.6224,7,280,6,0,0,"RandD","low"
"0",0.5894,0.4782,10,264,3,0,0,"technical","medium"
"0",0.7588,0.5757,5,177,3,0,0,"support","medium"
"0",0.1806,0.6007,12,307,6,0,0,"sales","medium"
"1",0.4626,0.2417,8,187,3,0,0,"sales","low"
"0",0.6063,0.2716,7,132,9,0,0,"marketing","medium"
"0",0.5445,0.3757,5,162,5,0,0,"technical","medium"
"0",0.616,0.2958,7,253,3,0,0,"IT","medium"
"0",0.8428,0.978,9,262,4,0,0,"product_mng","low"
"0",0.8454,0.8641,10,258,5,0,0,"accounting","medium"
"1",0.4656,0.1931,7,169,6,0,0,"support","medium"
"1",0.3624,0.3478,6,215,6,0,0,"sales","medium"
"0",0.3608,0.7424,12,198,3,0,0,"hr","low"
"0",0.6116,0.7144,8,293,6,1,0,"management","low"
"0",0.1317,0.5333,3,226,6,0,0,"sales","medium"
"0",0.7217,0.8374,9,225,5,0,0,"RandD","low"
"1",0.8555,0.7594,11,367,5,0,0,"support","medium"
"0",0.4612,0.4726,9,239,4,0,0,"IT","low"
"0",0.5184,0.8155,7,274,2,0,0,"hr","low"
"0",0.7472,0.3313,7,205,8,0,0,"sales","medium"
"0",0.5839,0.4021,5,189,3,0,0,"technical","low"
"0",0.6707,0.1634,7,288,3,0,0,"technical","low"
"0",0.255,0.6045,12,187,6,1,0,"technical","low"
"0",0.3174,0.6274,10,250,6,1,0,"hr","low"
"0",0.1727,0.354,9,248,8,0,0,"technical","low"
"0",0.765,0.5866,7,206,6,0,0,"sales","high"
"0",0.915,0.4801,9,184,6,0,0,"support","medium"
"0",0.1238,0.359,11,261,8,0,0,"RandD","medium"
"0",0.5323,0.2795,11,211,6,0,0,"sales","medium"
"0",0.8918,0.7535,7,293,2,0,0,"support","medium"
"0",0.7589,0.5704,8,128,7,0,0,"support","medium"
"0",0.8622,0.1908,6,205,4,1,0,"hr","medium"
"0",0.4514,0.4516,10,259,4,0,0,"technical","low"
"0",0.952,0.394,3,310,7,0,0,"technical","high"
"1",0.903,0.7719,10,234,8,0,0,"sales","low"
"0",0.4963,0.5614,9,287,3,0,0,"technical","high"
"0",0.4171,0.3068,7,189,4,0,0,"support","low"
"1",0.0672,0.7017,8,313,5,0,0,"sales","medium"
"1",0.0787,0.6387,12,375,6,0,0,"technical","medium"
"0",0.7468,0.7715,6,280,4,0,0,"sales","low"
"0",0.1646,0.4779,12,227,8,0,0,"product_mng","medium"
"1",0.2072,0.2322,6,233,4,0,0,"support","low"
"1",0.648,0.982,12,258,8,0,0,"support","low"
"0",0.7711,0.6552,9,191,4,0,0,"management","high"
"0",0.4434,0.4017,6,334,6,0,0,"IT","medium"
"1",0.5398,0.1199,10,190,6,0,0,"sales","low"
"0",0.504,0.1028,6,173,12,0,0,"support","low"
"0",0.596,0.3496,8,244,3,0,0,"sales","low"
"1",0.3993,0.2795,6,165,6,0,0,"hr","low"
"0",0.6621,0.7354,7,261,5,0,0,"support","high"
"0",0.5634,0.5948,7,216,4,0,0,"support","low"
"0",0.4634,0.4795,8,193,5,1,0,"sales","medium"
"0",0.6165,0.7514,8,298,5,0,0,"technical","low"
"0",0.6253,0.532,8,236,5,0,0,"sales","low"
"0",0.2333,0.391,8,288,5,0,0,"support","low"
"0",0.6425,0.7175,8,191,7,0,0,"sales","medium"
"0",0.6513,0.527,10,275,6,0,0,"accounting","low"
